#Data acquisition DATA FILE 
#
#Program Version 7.0.2-H&H_14July_16
#Start time & date: 10:47:29 2018_09_19
#Write Time:11:50:29   Date: 2018_09_19 
#
#Device type:
#	1: Keithley 199
#	2: Keithley 182 or 2182
#	3: Keithley 2000
#	4: AVS46
#	5: KUN Resistance bridge
#	6: Keithley 2611(Voltage source)
#	7: Keithley 2611(Current source)
#	8: Agilent L441A (nano Voltmeter)
#	9: Eg&g Lockin 5210 X
#	10: Eg&g Lockin 5210 X & Y
#	11: Eg&g Lockin 5210 Amplitude & Phase
#	12: Eg&g Lockin 7260 X&Y
#	13: Eg&g Lockin 7260 Amplitude, Phase & Frequency
#	14: Stanford Lockin 530 X & Y
#	15: Stanford Lockin 530 Amplitude & Phase
#	16: Stanford Lockin 830 X & Y
#	17: Stanford Lockin 830 Amplitude & Phase
#	18: AH2500H Capacitance bridge
#	19: AH2700H Capacitance bridge
#	20: AH2700H Capacitance bridge, without reset
#	21: LS340 Temperature controller sensor A&B
#	22: LS340 Temperature controller sensor A val&Calc in oK
#	23: LS340 Temperature controller sensor A&C
#	25: Magnet current read from file: 
#	26: Current(kA) via K182_GPIB-Enet/100 -> Field(Tesla)
#		  Current= K182_1*-2.000000 +K182_2 * -2.000000 
#	27: K199 temperature sensor->T(oK)
#	28: DVR5
#	29: CVC3000
#	30: Stanford Lockin 830 Amplitude, Phase & Frequency
#	31: Stanford Lockin 830 X, Y & Frequency
#	32: Oxford IPS 120-10 Superconductor power supply
#	33:IXE-alpha stepper motor driver with HEDL-counters
#	35: Stanford Lockin 830 X 
#	36: Stanford Lockin 830 Y 

#dev=2 Acquired: address=16 type=31

#dev=3 Acquired: address=3 type=31

#dev=4 Acquired: address=2 type=3
#-----------------------------------------------------------
#
Time(sec)	Dev2_freq	Dev2SR830_X	Dev2_Y	Dev3_freq	Dev3SR830_X	Dev3_Y	Dev4_K2000(V)
 4604.103	 1.82376000e+01	 1.34946000e-04	 -4.76841000e-07	 1.81384000e+01	 1.36109000e-01	 -4.76077000e-03	 1.33040500e-01
 4604.715	 1.63097000e+01	 1.31608000e-04	 -4.76841000e-07	 1.79520000e+01	 1.32142000e-01	 -4.76077000e-03	 1.23937000e-01
 4605.327	 1.63121000e+01	 1.05858000e-04	 0.00000000e+00	 1.79520000e+01	 1.09009000e-01	 -3.96731000e-03	 1.22682400e-01
 4605.939	 1.63126000e+01	 7.62944000e-05	 -4.76841000e-07	 1.79520000e+01	 8.08721000e-02	 -2.99074000e-03	 1.22658100e-01
 4606.551	 1.63126000e+01	 5.05450000e-05	 0.00000000e+00	 1.79520000e+01	 5.70071000e-02	 -2.13625000e-03	 1.22678500e-01
 4607.162	 1.63121000e+01	 3.14715000e-05	 9.53682000e-07	 1.79520000e+01	 3.85745000e-02	 -1.46485000e-03	 1.22673800e-01
 4607.774	 1.63136000e+01	 1.90736000e-05	 4.76841000e-07	 1.79520000e+01	 2.54518000e-02	 -9.76570000e-04	 1.22648100e-01
 4608.386	 1.58472000e+01	 1.28747000e-05	 -6.67575000e-06	 1.79725000e+01	 1.59913000e-02	 -7.38528000e-03	 1.37315800e-01
 4608.997	 1.79772000e+01	 2.86103000e-05	 -5.72208000e-06	 1.82900000e+01	 3.06398000e-02	 -5.24905000e-03	 1.37986500e-01
 4609.609	 1.80979000e+01	 5.62670000e-05	 -4.76840000e-06	 1.81894000e+01	 5.96926000e-02	 -4.76077000e-03	 1.37953100e-01
 4610.221	 1.82142000e+01	 8.58312000e-05	 -3.81473000e-06	 1.81718000e+01	 8.71587000e-02	 -4.27249000e-03	 1.37892800e-01
 4610.834	 1.81890000e+01	 1.09673000e-04	 -3.33787000e-06	 1.81870000e+01	 1.08338000e-01	 -3.96731000e-03	 1.37906500e-01
 4611.445	 1.81637000e+01	 1.26363000e-04	 -2.38420000e-06	 1.82161000e+01	 1.23108000e-01	 -3.78419000e-03	 1.37950600e-01
 4612.056	 1.81766000e+01	 1.37330000e-04	 -1.90736000e-06	 1.81537000e+01	 1.32874000e-01	 -3.66212000e-03	 1.38007500e-01
 4612.669	 1.81561000e+01	 1.44959000e-04	 -9.53682000e-07	 1.81799000e+01	 1.39161000e-01	 -3.54005000e-03	 1.38062200e-01
 4613.286	 1.81646000e+01	 1.49251000e-04	 -4.76841000e-07	 1.81785000e+01	 1.43006000e-01	 -3.47902000e-03	 1.38036400e-01
 4613.891	 1.81727000e+01	 1.51635000e-04	 0.00000000e+00	 1.82052000e+01	 1.45387000e-01	 -3.47902000e-03	 1.38002000e-01
 4614.508	 1.81918000e+01	 1.53542000e-04	 4.76841000e-07	 1.81704000e+01	 1.46668000e-01	 -3.47902000e-03	 1.37942100e-01
 4615.114	 1.82056000e+01	 1.54973000e-04	 9.53682000e-07	 1.81656000e+01	 1.47523000e-01	 -3.47902000e-03	 1.37906400e-01
 4615.726	 1.81589000e+01	 1.54973000e-04	 9.53682000e-07	 1.81942000e+01	 1.48011000e-01	 -3.47902000e-03	 1.37895600e-01
 4616.336	 1.81980000e+01	 1.55450000e-04	 4.76841000e-07	 1.82018000e+01	 1.48316000e-01	 -3.47902000e-03	 1.37920600e-01
 4616.948	 1.81913000e+01	 1.55450000e-04	 0.00000000e+00	 1.81842000e+01	 1.48499000e-01	 -3.47902000e-03	 1.38003000e-01
 4617.561	 1.82095000e+01	 1.55450000e-04	 0.00000000e+00	 1.81913000e+01	 1.48622000e-01	 -3.47902000e-03	 1.38049600e-01
 4618.173	 1.81637000e+01	 1.54973000e-04	 0.00000000e+00	 1.81751000e+01	 1.48683000e-01	 -3.47902000e-03	 1.38050900e-01
 4618.785	 1.81718000e+01	 1.55450000e-04	 0.00000000e+00	 1.82037000e+01	 1.48683000e-01	 -3.41798000e-03	 1.38031800e-01
 4619.396	 1.81742000e+01	 1.55450000e-04	 0.00000000e+00	 1.81756000e+01	 1.48683000e-01	 -3.41798000e-03	 1.37963400e-01
 4620.008	 1.82076000e+01	 1.54973000e-04	 0.00000000e+00	 1.81842000e+01	 1.48561000e-01	 -3.41798000e-03	 1.37877100e-01
 4620.620	 1.81890000e+01	 1.54496000e-04	 0.00000000e+00	 1.81298000e+01	 1.48255000e-01	 -3.41798000e-03	 1.37834400e-01
 4621.231	 1.81870000e+01	 1.54496000e-04	 0.00000000e+00	 1.82099000e+01	 1.47889000e-01	 -3.41798000e-03	 1.37873400e-01
 4621.843	 1.81680000e+01	 1.54496000e-04	 -4.76841000e-07	 1.81756000e+01	 1.47584000e-01	 -3.41798000e-03	 1.37944400e-01
 4622.455	 1.81799000e+01	 1.53542000e-04	 0.00000000e+00	 1.81761000e+01	 1.47401000e-01	 -3.41798000e-03	 1.37980800e-01
 4623.067	 1.81646000e+01	 1.53066000e-04	 4.76841000e-07	 1.81737000e+01	 1.47340000e-01	 -3.41798000e-03	 1.38032200e-01
 4623.678	 1.81875000e+01	 1.53542000e-04	 9.53682000e-07	 1.81594000e+01	 1.47279000e-01	 -3.41798000e-03	 1.38001900e-01
 4624.290	 1.81661000e+01	 1.53542000e-04	 9.53682000e-07	 1.81704000e+01	 1.47218000e-01	 -3.41798000e-03	 1.37941400e-01
 4624.902	 1.81999000e+01	 1.53542000e-04	 9.53682000e-07	 1.81885000e+01	 1.47218000e-01	 -3.35695000e-03	 1.37879900e-01
 4625.513	 1.81804000e+01	 1.53542000e-04	 9.53682000e-07	 1.81570000e+01	 1.47279000e-01	 -3.41798000e-03	 1.37860600e-01
 4626.125	 1.81799000e+01	 1.53066000e-04	 9.53682000e-07	 1.81813000e+01	 1.47340000e-01	 -3.41798000e-03	 1.37883200e-01
 4626.736	 1.81661000e+01	 1.53542000e-04	 9.53682000e-07	 1.81580000e+01	 1.47340000e-01	 -3.41798000e-03	 1.37930200e-01
 4627.347	 1.82118000e+01	 1.53542000e-04	 4.76841000e-07	 1.81890000e+01	 1.47401000e-01	 -3.41798000e-03	 1.38019400e-01
 4627.959	 1.81756000e+01	 1.54019000e-04	 0.00000000e+00	 1.81708000e+01	 1.47401000e-01	 -3.47902000e-03	 1.38048400e-01
 4628.571	 1.81870000e+01	 1.54496000e-04	 0.00000000e+00	 1.81808000e+01	 1.47523000e-01	 -3.41798000e-03	 1.38020900e-01
 4629.183	 1.81479000e+01	 1.54496000e-04	 -4.76841000e-07	 1.82047000e+01	 1.47584000e-01	 -3.47902000e-03	 1.37966300e-01
 4629.795	 1.82180000e+01	 1.54496000e-04	 0.00000000e+00	 1.81766000e+01	 1.47645000e-01	 -3.54005000e-03	 1.37887400e-01
 4630.407	 1.82104000e+01	 1.54496000e-04	 -4.76841000e-07	 1.81656000e+01	 1.47706000e-01	 -3.60109000e-03	 1.37859800e-01
 4631.018	 1.81818000e+01	 1.54019000e-04	 -4.76841000e-07	 1.81589000e+01	 1.47706000e-01	 -3.60109000e-03	 1.37864400e-01
 4631.631	 1.81565000e+01	 1.53542000e-04	 -4.76841000e-07	 1.81985000e+01	 1.47645000e-01	 -3.60109000e-03	 1.37933700e-01
 4632.242	 1.82109000e+01	 1.53542000e-04	 0.00000000e+00	 1.82028000e+01	 1.47645000e-01	 -3.60109000e-03	 1.37998200e-01
 4632.854	 1.82142000e+01	 1.53542000e-04	 0.00000000e+00	 1.81551000e+01	 1.47584000e-01	 -3.60109000e-03	 1.37998400e-01
 4633.466	 1.81646000e+01	 1.53542000e-04	 0.00000000e+00	 1.81532000e+01	 1.47523000e-01	 -3.54005000e-03	 1.38013000e-01
 4634.077	 1.81446000e+01	 1.53542000e-04	 0.00000000e+00	 1.82076000e+01	 1.47401000e-01	 -3.47902000e-03	 1.37965300e-01
 4634.688	 1.81398000e+01	 1.53542000e-04	 9.53682000e-07	 1.82047000e+01	 1.47340000e-01	 -3.47902000e-03	 1.37896000e-01
 4635.300	 1.82257000e+01	 1.53542000e-04	 9.53682000e-07	 1.81603000e+01	 1.47279000e-01	 -3.47902000e-03	 1.37860200e-01
 4635.912	 1.82281000e+01	 1.53542000e-04	 9.53682000e-07	 1.81398000e+01	 1.47218000e-01	 -3.41798000e-03	 1.37865300e-01
 4636.523	 1.81231000e+01	 1.53542000e-04	 9.53682000e-07	 1.81642000e+01	 1.47157000e-01	 -3.47902000e-03	 1.37922000e-01
 4637.135	 1.81289000e+01	 1.54019000e-04	 4.76841000e-07	 1.82066000e+01	 1.47157000e-01	 -3.47902000e-03	 1.37958200e-01
 4637.746	 1.82118000e+01	 1.54019000e-04	 4.76841000e-07	 1.82366000e+01	 1.47035000e-01	 -3.41798000e-03	 1.38022100e-01
 4638.358	 1.82290000e+01	 1.53542000e-04	 9.53682000e-07	 1.81527000e+01	 1.47035000e-01	 -3.41798000e-03	 1.38014300e-01
 4638.970	 1.82180000e+01	 1.51158000e-04	 9.53682000e-07	 1.79224000e+01	 1.44288000e-01	 -3.47902000e-03	 1.28752100e-01
 4639.582	 1.62849000e+01	 1.24455000e-04	 9.53682000e-07	 1.79224000e+01	 1.20545000e-01	 -3.05177000e-03	 1.26746300e-01
 4640.194	 1.62854000e+01	 9.05995000e-05	 -4.76841000e-07	 1.79224000e+01	 9.03935000e-02	 -2.31935000e-03	 1.26697600e-01
 4640.805	 1.62859000e+01	 6.10356000e-05	 -4.76841000e-07	 1.79224000e+01	 6.34770000e-02	 -1.64796000e-03	 1.26705700e-01
 4641.417	 1.62864000e+01	 3.95777000e-05	 0.00000000e+00	 1.79224000e+01	 4.35183000e-02	 -1.15968000e-03	 1.26691300e-01
 4642.029	 1.62864000e+01	 2.43188000e-05	 9.53682000e-07	 1.79224000e+01	 2.86866000e-02	 -7.93461000e-04	 1.26699500e-01
 4642.640	 1.60670000e+01	 2.09810000e-05	 4.76841000e-07	 1.86162000e+01	 2.48414000e-02	 -1.70899000e-03	 1.42028800e-01
 4643.251	 1.80707000e+01	 3.19483000e-05	 8.58313000e-06	 1.82776000e+01	 4.40676000e-02	 3.54005000e-03	 1.43021800e-01
 4643.862	 1.80569000e+01	 5.96049000e-05	 8.10629000e-06	 1.81613000e+01	 7.29375000e-02	 3.05177000e-03	 1.43008600e-01
 4644.476	 1.81837000e+01	 9.05995000e-05	 6.19891000e-06	 1.81646000e+01	 9.86943000e-02	 1.83106000e-03	 1.42966000e-01
 4645.088	 1.81727000e+01	 1.16349000e-04	 4.76840000e-06	 1.81899000e+01	 1.18226000e-01	 6.71390000e-04	 1.42991900e-01
 4645.699	 1.81856000e+01	 1.35900000e-04	 4.29156000e-06	 1.81761000e+01	 1.31410000e-01	 -2.44142000e-04	 1.43048500e-01
 4646.311	 1.82443000e+01	 1.48297000e-04	 3.81473000e-06	 1.81580000e+01	 1.40260000e-01	 -8.54496000e-04	 1.43101900e-01
 4646.922	 1.81112000e+01	 1.56404000e-04	 2.86104000e-06	 1.82037000e+01	 1.45692000e-01	 -1.28175000e-03	 1.43136100e-01
 4647.535	 1.81270000e+01	 1.61649000e-04	 2.86104000e-06	 1.81732000e+01	 1.49110000e-01	 -1.58692000e-03	 1.43095900e-01
 4648.152	 1.81518000e+01	 1.65463000e-04	 2.86104000e-06	 1.81675000e+01	 1.51185000e-01	 -1.77003000e-03	 1.43059300e-01
 4648.761	 1.82052000e+01	 1.67371000e-04	 2.86104000e-06	 1.81751000e+01	 1.52406000e-01	 -1.89210000e-03	 1.42979500e-01
 4649.371	 1.82190000e+01	 1.68801000e-04	 1.90736000e-06	 1.81866000e+01	 1.53138000e-01	 -2.01418000e-03	 1.42959600e-01
 4649.993	 1.81522000e+01	 1.68324000e-04	 1.43052000e-06	 1.81799000e+01	 1.53626000e-01	 -2.01418000e-03	 1.42978400e-01
 4650.595	 1.81642000e+01	 1.67848000e-04	 1.43052000e-06	 1.81971000e+01	 1.53810000e-01	 -2.07521000e-03	 1.43037500e-01
 4651.207	 1.82238000e+01	 1.67848000e-04	 9.53682000e-07	 1.81670000e+01	 1.53932000e-01	 -2.07521000e-03	 1.43100800e-01
 4651.818	 1.82056000e+01	 1.67848000e-04	 4.76841000e-07	 1.81990000e+01	 1.53932000e-01	 -2.01418000e-03	 1.43123500e-01
 4652.430	 1.81532000e+01	 1.67848000e-04	 4.76841000e-07	 1.81794000e+01	 1.53871000e-01	 -2.01418000e-03	 1.43108600e-01
 4653.042	 1.81932000e+01	 1.68324000e-04	 9.53682000e-07	 1.81918000e+01	 1.53871000e-01	 -2.01418000e-03	 1.43049800e-01
 4653.653	 1.81479000e+01	 1.68801000e-04	 9.53682000e-07	 1.81847000e+01	 1.53932000e-01	 -2.01418000e-03	 1.42982600e-01
 4654.265	 1.81780000e+01	 1.69278000e-04	 9.53682000e-07	 1.81837000e+01	 1.54054000e-01	 -2.07521000e-03	 1.42977800e-01
 4654.875	 1.81856000e+01	 1.69278000e-04	 9.53682000e-07	 1.81837000e+01	 1.54298000e-01	 -2.07521000e-03	 1.42978200e-01
 4655.487	 1.81851000e+01	 1.69755000e-04	 9.53682000e-07	 1.81870000e+01	 1.54481000e-01	 -2.13625000e-03	 1.43031000e-01
 4656.098	 1.81804000e+01	 1.70232000e-04	 9.53682000e-07	 1.81413000e+01	 1.54603000e-01	 -2.19728000e-03	 1.43091400e-01
 4656.712	 1.81875000e+01	 1.71185000e-04	 9.53682000e-07	 1.82099000e+01	 1.54725000e-01	 -2.19728000e-03	 1.43133700e-01
 4657.324	 1.81589000e+01	 1.71185000e-04	 9.53682000e-07	 1.81780000e+01	 1.54725000e-01	 -2.25832000e-03	 1.43129600e-01
 4657.935	 1.82171000e+01	 1.70232000e-04	 1.43052000e-06	 1.81890000e+01	 1.54603000e-01	 -2.25832000e-03	 1.43038100e-01
 4658.546	 1.81608000e+01	 1.69755000e-04	 1.90736000e-06	 1.81475000e+01	 1.54420000e-01	 -2.25832000e-03	 1.42993000e-01
 4659.158	 1.82219000e+01	 1.69278000e-04	 1.90736000e-06	 1.82037000e+01	 1.54237000e-01	 -2.19728000e-03	 1.42946700e-01
 4659.770	 1.81441000e+01	 1.68801000e-04	 1.90736000e-06	 1.81718000e+01	 1.54054000e-01	 -2.19728000e-03	 1.42945500e-01
 4660.382	 1.81937000e+01	 1.69278000e-04	 1.43052000e-06	 1.82023000e+01	 1.53932000e-01	 -2.13625000e-03	 1.42997000e-01
 4660.993	 1.81808000e+01	 1.69278000e-04	 1.43052000e-06	 1.81637000e+01	 1.53810000e-01	 -2.19728000e-03	 1.43057500e-01
 4661.605	 1.82290000e+01	 1.69278000e-04	 9.53682000e-07	 1.81756000e+01	 1.53810000e-01	 -2.13625000e-03	 1.43128600e-01
 4662.217	 1.81913000e+01	 1.69278000e-04	 1.43052000e-06	 1.81780000e+01	 1.53810000e-01	 -2.13625000e-03	 1.43116500e-01
 4662.829	 1.82290000e+01	 1.69278000e-04	 1.43052000e-06	 1.82157000e+01	 1.53871000e-01	 -2.13625000e-03	 1.43081600e-01
 4663.441	 1.81432000e+01	 1.69278000e-04	 1.90736000e-06	 1.81541000e+01	 1.53993000e-01	 -2.13625000e-03	 1.43017100e-01
 4664.053	 1.82509000e+01	 1.68801000e-04	 1.90736000e-06	 1.81632000e+01	 1.54054000e-01	 -2.13625000e-03	 1.42923400e-01
 4664.665	 1.81990000e+01	 1.69278000e-04	 1.90736000e-06	 1.81875000e+01	 1.54115000e-01	 -2.13625000e-03	 1.42962900e-01
 4665.275	 1.81918000e+01	 1.69278000e-04	 1.90736000e-06	 1.82185000e+01	 1.54115000e-01	 -2.07521000e-03	 1.43034500e-01
 4665.887	 1.81370000e+01	 1.69278000e-04	 1.90736000e-06	 1.82037000e+01	 1.54176000e-01	 -2.13625000e-03	 1.43107400e-01
 4666.498	 1.82486000e+01	 1.69278000e-04	 1.90736000e-06	 1.81527000e+01	 1.54298000e-01	 -2.13625000e-03	 1.43148100e-01
 4667.110	 1.82176000e+01	 1.68801000e-04	 1.90736000e-06	 1.81684000e+01	 1.54359000e-01	 -2.13625000e-03	 1.43144200e-01
 4667.721	 1.82047000e+01	 1.68324000e-04	 1.90736000e-06	 1.82037000e+01	 1.54359000e-01	 -2.07521000e-03	 1.43110500e-01
 4668.335	 1.81136000e+01	 1.68801000e-04	 1.90736000e-06	 1.82352000e+01	 1.54237000e-01	 -2.13625000e-03	 1.43007600e-01
 4668.947	 1.81389000e+01	 1.69278000e-04	 1.90736000e-06	 1.81565000e+01	 1.54237000e-01	 -2.07521000e-03	 1.42987000e-01
 4669.558	 1.82090000e+01	 1.69278000e-04	 1.43052000e-06	 1.81665000e+01	 1.54176000e-01	 -2.07521000e-03	 1.42976600e-01
 4670.171	 1.82176000e+01	 1.69755000e-04	 9.53682000e-07	 1.81589000e+01	 1.54176000e-01	 -2.07521000e-03	 1.43027300e-01
 4670.783	 1.80893000e+01	 1.70232000e-04	 9.53682000e-07	 1.82009000e+01	 1.54237000e-01	 -2.07521000e-03	 1.43097500e-01
 4671.395	 1.81284000e+01	 1.70232000e-04	 9.53682000e-07	 1.82185000e+01	 1.54237000e-01	 -2.01418000e-03	 1.43137800e-01
 4672.007	 1.82161000e+01	 1.70232000e-04	 9.53682000e-07	 1.81513000e+01	 1.54237000e-01	 -2.07521000e-03	 1.43148200e-01
 4672.619	 1.82505000e+01	 1.69755000e-04	 1.43052000e-06	 1.81575000e+01	 1.54237000e-01	 -2.01418000e-03	 1.43083400e-01
 4673.231	 1.82376000e+01	 1.67848000e-04	 1.43052000e-06	 1.79300000e+01	 1.52406000e-01	 -2.13625000e-03	 1.34094900e-01
 4673.842	 1.62921000e+01	 1.40191000e-04	 9.53682000e-07	 1.79300000e+01	 1.28846000e-01	 -2.01418000e-03	 1.31243500e-01
 4674.453	 1.62921000e+01	 1.01567000e-04	 9.53682000e-07	 1.79300000e+01	 9.72905000e-02	 -1.58692000e-03	 1.31169800e-01
 4675.066	 1.62926000e+01	 6.81882000e-05	 0.00000000e+00	 1.79300000e+01	 6.91533000e-02	 -1.22071000e-03	 1.31185500e-01
 4675.677	 1.62926000e+01	 4.38693000e-05	 -4.76841000e-07	 1.79300000e+01	 4.70583000e-02	 -8.54496000e-04	 1.31181500e-01
 4676.288	 1.62935000e+01	 2.71798000e-05	 -4.76841000e-07	 1.79300000e+01	 3.11891000e-02	 -5.49320000e-04	 1.31183400e-01
 4676.900	 1.62935000e+01	 2.05041000e-05	 -2.38420000e-06	 1.85714000e+01	 2.44142000e-02	 -3.72316000e-03	 1.46732000e-01
 4677.512	 1.74527000e+01	 3.29020000e-05	 6.67575000e-06	 1.81646000e+01	 4.19924000e-02	 6.10355000e-04	 1.48173600e-01
 4678.124	 1.80473000e+01	 6.05586000e-05	 7.62945000e-06	 1.81551000e+01	 7.14726000e-02	 7.93461000e-04	 1.48181300e-01
 4678.736	 1.82853000e+01	 9.44142000e-05	 5.72208000e-06	 1.81789000e+01	 9.89385000e-02	 1.22071000e-04	 1.48154700e-01
 4679.346	 1.82147000e+01	 1.23025000e-04	 4.29156000e-06	 1.81737000e+01	 1.19568000e-01	 -6.10355000e-04	 1.48235800e-01
 4679.959	 1.81341000e+01	 1.44959000e-04	 3.33787000e-06	 1.81680000e+01	 1.34095000e-01	 -1.22071000e-03	 1.48310900e-01
 4680.571	 1.81780000e+01	 1.59265000e-04	 2.86104000e-06	 1.82123000e+01	 1.43800000e-01	 -1.64796000e-03	 1.48364200e-01
 4681.182	 1.82090000e+01	 1.67848000e-04	 2.86104000e-06	 1.82128000e+01	 1.49964000e-01	 -1.89210000e-03	 1.48364700e-01
 4681.795	 1.82157000e+01	 1.74046000e-04	 2.86104000e-06	 1.81689000e+01	 1.53810000e-01	 -2.01418000e-03	 1.48291500e-01
 4682.406	 1.82285000e+01	 1.78815000e-04	 2.86104000e-06	 1.81713000e+01	 1.56251000e-01	 -2.13625000e-03	 1.48220900e-01
 4683.024	 1.81441000e+01	 1.73570000e-04	 2.86104000e-06	 1.82066000e+01	 1.57716000e-01	 -2.19728000e-03	 1.48185300e-01
 4683.630	 1.81341000e+01	 1.82630000e-04	 2.38420000e-06	 1.82018000e+01	 1.58570000e-01	 -2.25832000e-03	 1.48212000e-01
 4684.242	 1.82171000e+01	 1.72616000e-04	 1.90736000e-06	 1.81990000e+01	 1.59059000e-01	 -2.25832000e-03	 1.48267800e-01
 4684.853	 1.82247000e+01	 1.72616000e-04	 1.90736000e-06	 1.81665000e+01	 1.59364000e-01	 -2.25832000e-03	 1.48330000e-01
 4685.465	 1.81861000e+01	 1.83583000e-04	 1.90736000e-06	 1.81770000e+01	 1.59547000e-01	 -2.25832000e-03	 1.48383600e-01
 4686.077	 1.81503000e+01	 1.84060000e-04	 1.43052000e-06	 1.81904000e+01	 1.59669000e-01	 -2.25832000e-03	 1.48383600e-01
 4686.689	 1.81499000e+01	 1.72616000e-04	 1.90736000e-06	 1.82104000e+01	 1.59791000e-01	 -2.19728000e-03	 1.48329500e-01
 4687.300	 1.81942000e+01	 1.84537000e-04	 1.90736000e-06	 1.81675000e+01	 1.59913000e-01	 -2.25832000e-03	 1.48241700e-01
 4687.912	 1.81870000e+01	 1.84537000e-04	 1.90736000e-06	 1.81642000e+01	 1.59974000e-01	 -2.19728000e-03	 1.48201900e-01
 4688.524	 1.81460000e+01	 1.72616000e-04	 1.90736000e-06	 1.82014000e+01	 1.60096000e-01	 -2.25832000e-03	 1.48198000e-01
 4689.137	 1.81570000e+01	 1.73093000e-04	 2.38420000e-06	 1.82056000e+01	 1.60096000e-01	 -2.25832000e-03	 1.48234300e-01
 4689.748	 1.81766000e+01	 1.73093000e-04	 2.38420000e-06	 1.82037000e+01	 1.60157000e-01	 -2.31935000e-03	 1.48329400e-01
 4690.361	 1.81932000e+01	 1.72616000e-04	 1.90736000e-06	 1.81851000e+01	 1.60157000e-01	 -2.31935000e-03	 1.48381600e-01
 4690.972	 1.81532000e+01	 1.72616000e-04	 1.90736000e-06	 1.81832000e+01	 1.60157000e-01	 -2.31935000e-03	 1.48371700e-01
 4691.584	 1.81656000e+01	 1.85967000e-04	 1.90736000e-06	 1.81990000e+01	 1.59974000e-01	 -2.38039000e-03	 1.48297000e-01
 4692.196	 1.82052000e+01	 1.73570000e-04	 2.86104000e-06	 1.82142000e+01	 1.59852000e-01	 -2.38039000e-03	 1.48216000e-01
 4692.807	 1.81990000e+01	 1.73093000e-04	 2.38420000e-06	 1.81661000e+01	 1.59608000e-01	 -2.38039000e-03	 1.48175500e-01
 4693.419	 1.81937000e+01	 1.85014000e-04	 2.38420000e-06	 1.81851000e+01	 1.59425000e-01	 -2.38039000e-03	 1.48162500e-01
 4694.029	 1.81861000e+01	 1.72616000e-04	 1.90736000e-06	 1.81789000e+01	 1.59242000e-01	 -2.31935000e-03	 1.48231900e-01
 4694.642	 1.81856000e+01	 1.83583000e-04	 1.90736000e-06	 1.82147000e+01	 1.59181000e-01	 -2.38039000e-03	 1.48289700e-01
 4695.254	 1.81918000e+01	 1.72616000e-04	 1.90736000e-06	 1.81656000e+01	 1.59181000e-01	 -2.38039000e-03	 1.48288600e-01
 4695.866	 1.81837000e+01	 1.73093000e-04	 2.38420000e-06	 1.81813000e+01	 1.59242000e-01	 -2.38039000e-03	 1.48292700e-01
 4696.478	 1.81723000e+01	 1.83106000e-04	 2.86104000e-06	 1.81780000e+01	 1.59181000e-01	 -2.50246000e-03	 1.48279500e-01
 4697.090	 1.81875000e+01	 1.83583000e-04	 1.90736000e-06	 1.81890000e+01	 1.59120000e-01	 -2.50246000e-03	 1.48216700e-01
 4697.703	 1.81899000e+01	 1.73093000e-04	 2.38420000e-06	 1.81575000e+01	 1.58998000e-01	 -2.50246000e-03	 1.48137400e-01
 4698.315	 1.81804000e+01	 1.73093000e-04	 2.38420000e-06	 1.81937000e+01	 1.58937000e-01	 -2.44142000e-03	 1.48154800e-01
 4698.926	 1.81885000e+01	 1.83583000e-04	 1.90736000e-06	 1.81656000e+01	 1.58875000e-01	 -2.44142000e-03	 1.48215100e-01
 4699.538	 1.81861000e+01	 1.83583000e-04	 1.90736000e-06	 1.81823000e+01	 1.58814000e-01	 -2.38039000e-03	 1.48268300e-01
 4700.150	 1.81613000e+01	 1.71662000e-04	 9.53682000e-07	 1.81713000e+01	 1.58631000e-01	 -2.38039000e-03	 1.48322000e-01
 4700.761	 1.81804000e+01	 1.83583000e-04	 4.76841000e-07	 1.81785000e+01	 1.58448000e-01	 -2.31935000e-03	 1.48321800e-01
 4701.373	 1.81808000e+01	 1.83583000e-04	 0.00000000e+00	 1.81832000e+01	 1.58387000e-01	 -2.31935000e-03	 1.48285200e-01
 4701.983	 1.82080000e+01	 1.71185000e-04	 9.53682000e-07	 1.82037000e+01	 1.58326000e-01	 -2.31935000e-03	 1.48200000e-01
 4702.597	 1.81699000e+01	 1.84060000e-04	 9.53682000e-07	 1.81732000e+01	 1.58448000e-01	 -2.38039000e-03	 1.48144700e-01
 4703.208	 1.81899000e+01	 1.84537000e-04	 9.53682000e-07	 1.81761000e+01	 1.58631000e-01	 -2.44142000e-03	 1.48162000e-01
 4703.821	 1.81537000e+01	 1.71662000e-04	 9.53682000e-07	 1.81684000e+01	 1.58814000e-01	 -2.50246000e-03	 1.48182600e-01
 4704.432	 1.82004000e+01	 1.84537000e-04	 1.43052000e-06	 1.81885000e+01	 1.58875000e-01	 -2.50246000e-03	 1.48275700e-01
 4705.044	 1.81990000e+01	 1.72139000e-04	 1.43052000e-06	 1.81828000e+01	 1.58875000e-01	 -2.56349000e-03	 1.48319300e-01
 4705.656	 1.82104000e+01	 1.83583000e-04	 1.43052000e-06	 1.81832000e+01	 1.58814000e-01	 -2.56349000e-03	 1.48311500e-01
 4706.267	 1.82009000e+01	 1.82630000e-04	 1.43052000e-06	 1.81642000e+01	 1.58753000e-01	 -2.62453000e-03	 1.48234600e-01
 4706.878	 1.81942000e+01	 1.82630000e-04	 9.53682000e-07	 1.81847000e+01	 1.58631000e-01	 -2.62453000e-03	 1.48196300e-01
